sex,birth,education,grade,income,pa_mar,edu_fa,edu_ma,have_c,conway,sleep,pa_use,trouble,self_diag,f1,f2,f3,f4,f5,f6,f7,scr,fac,lon,eff,d
1,1988,2,3,2,1,5,5,1,1,3,3,3,2,41.78,56.07,53.39,48.31,52.31,61.6,45.98,27,55,51,54,14.29
2,1989,2,3,3,1,7,5,1,1,3,3,4,3,74.57,74.48,77.01,82.02,77.31,72.23,64.55,41,61,26,55,-0.09
1,1984,3,3,4,1,8,3,1,1,3,2,3,2,62.27,49.94,48.14,53.93,42.94,58.05,49.07,29,51,36,55,-12.33
2,1987,2,3,2,1,5,5,1,1,3,4,3,2,41.78,43.8,45.51,39.89,49.19,43.87,42.88,33,55,37,60,2.02
1,1987,3,4,2,1,9,5,1,1,2,4,2,2,49.98,62.21,53.39,53.93,46.06,58.05,61.46,24,54,48,57,12.23
1,1988,2,1,2,1,7,5,1,1,3,3,3,2,56.13,62.21,53.39,51.12,52.31,58.05,49.07,27,56,50,57,6.08
2,1987,2,2,2,1,5,5,1,1,3,1,2,2,58.18,49.94,40.26,48.31,46.06,58.05,76.93,32,63,46,42,-8.24
2,1989,2,1,3,1,10,9,1,2,3,1,4,1,37.68,43.8,37.64,42.7,52.31,50.96,42.88,25,42,59,91,6.12
1,1986,3,3,3,1,9,5,1,2,3,1,1,3,60.23,62.21,45.51,56.74,64.81,54.5,76.93,34,60,48,68,1.98
2,1990,2,2,2,1,5,5,1,1,4,1,4,1,62.27,80.61,84.88,76.4,64.81,86.42,80.03,29,56,50,81,18.34
2,1986,3,2,2,1,5,3,1,1,2,4,3,2,49.98,43.8,37.64,42.7,39.81,43.87,42.88,26,52,24,66,-6.18
1,1985,3,3,2,1,5,5,1,2,2,1,3,3,54.08,62.21,53.39,53.93,52.31,61.6,49.07,27,56,50,57,8.13
2,1988,2,2,3,1,5,5,1,1,3,2,3,3,43.83,56.07,58.64,59.55,42.94,58.05,58.36,27,51,53,54,12.24
1,1987,3,4,1,1,5,5,1,1,3,4,5,3,41.78,43.8,37.64,42.7,46.06,40.32,36.69,29,48,45,64,2.02
2,1987,2,3,3,1,5,5,1,1,3,4,4,3,47.93,49.94,40.26,42.7,39.81,43.87,39.78,28,58,28,52,2.01
1,1987,2,3,1,1,5,3,1,1,3,4,2,2,49.98,49.94,69.13,48.31,83.56,54.5,45.98,25,45,40,72,-0.04
2,1987,2,4,2,2,7,5,1,1,4,2,2,3,45.88,43.8,56.01,59.55,49.19,47.41,64.55,30,52,41,51,-2.08
2,1988,2,3,5,1,9,5,1,5,3,2,3,2,43.83,43.8,45.51,45.51,42.94,43.87,39.78,32,49,44,58,-0.03
1,1986,3,2,5,1,5,5,1,1,4,4,5,1,35.64,43.8,37.64,37.08,39.81,43.87,39.78,27,54,48,49,8.16
2,1985,3,3,3,1,5,5,1,1,2,2,3,3,58.18,56.07,53.39,59.55,61.69,68.69,55.26,29,59,51,56,-2.11
1,1987,2,3,2,1,5,5,1,1,2,2,3,2,70.47,56.07,66.51,56.74,83.56,65.14,55.26,32,64,58,54,-14.4
2,1987,2,3,6,1,9,9,1,2,2,1,3,1,45.88,49.94,37.64,39.89,46.06,54.5,42.88,32,48,35,62,4.06
1,1986,3,1,3,1,10,9,1,2,2,2,3,2,58.18,49.94,53.39,65.17,58.56,61.6,49.07,28,45,40,75,-8.24
1,1986,3,3,2,1,2,5,1,1,4,3,3,2,47.93,43.8,48.14,51.12,58.56,61.6,55.26,22,66,50,73,-4.13
2,1988,2,2,2,2,3,5,1,1,3,4,1,2,58.18,49.94,56.01,53.93,49.19,68.69,52.17,29,54,30,71,-8.24
2,1988,2,3,2,1,5,3,1,3,3,4,3,3,54.08,49.94,53.39,51.12,58.56,40.32,61.46,29,56,44,62,-4.14
2,1986,3,3,3,1,5,5,1,1,2,1,3,1,45.88,49.94,42.89,39.89,46.06,47.41,45.98,30,57,38,57,4.06
1,1988,2,3,5,1,9,9,1,1,2,1,5,2,47.93,49.94,56.01,51.12,55.44,54.5,45.98,29,56,37,66,2.01
2,1989,2,1,4,1,9,8,1,1,3,2,4,1,35.64,43.8,37.64,37.08,36.69,40.32,33.59,34,42,28,77,8.16
2,1985,3,3,2,1,9,9,1,1,3,2,4,2,39.73,43.8,42.89,39.89,39.81,40.32,39.78,26,55,42,58,4.07
2,1988,2,3,3,1,5,8,1,1,4,3,3,2,39.73,43.8,37.64,39.89,39.81,50.96,55.26,33,56,37,64,4.07
1,1988,2,2,2,1,9,7,1,1,3,1,4,1,35.64,43.8,37.64,45.51,36.69,43.87,39.78,29,58,47,56,8.16
1,1985,3,1,2,2,5,3,1,1,2,4,4,2,37.68,43.8,40.26,39.89,46.06,47.41,42.88,28,53,50,57,6.12
1,1987,2,5,3,1,5,5,1,1,3,1,3,2,60.23,43.8,71.76,65.17,49.19,54.5,58.36,23,66,71,49,-16.43
2,1987,2,3,1,1,4,4,1,6,3,4,4,3,47.93,49.94,45.51,51.12,49.19,40.32,49.07,27,51,61,54,2.01
1,1985,3,1,3,1,3,3,1,1,2,3,4,2,45.88,43.8,56.01,48.31,49.19,43.87,49.07,35,35,50,82,-2.08
2,1987,2,2,2,1,7,7,1,1,2,2,1,1,41.78,43.8,37.64,39.89,42.94,40.32,39.78,28,62,48,51,2.02
2,1987,2,1,2,1,5,5,1,1,3,2,3,2,45.88,49.94,40.26,42.7,46.06,54.5,39.78,32,55,44,65,4.06
1,1988,2,1,4,1,5,5,1,1,4,2,3,2,49.98,43.8,48.14,42.7,55.44,47.41,45.98,31,58,37,51,-6.18
2,1987,2,2,5,1,9,9,1,1,2,1,5,1,37.68,43.8,53.39,42.7,52.31,47.41,39.78,41,47,50,50,6.12
2,1985,3,4,1,1,5,5,1,1,2,1,1,4,80.72,56.07,58.64,59.55,64.81,65.14,80.03,25,59,45,49,-24.65
1,1986,3,2,2,5,5,5,1,1,4,2,3,2,41.78,43.8,45.51,51.12,55.44,58.05,49.07,29,47,44,62,2.02
2,1989,2,2,3,1,5,5,1,1,3,4,2,3,54.08,43.8,45.51,39.89,39.81,47.41,49.07,32,46,38,72,-10.28
1,1988,2,1,3,1,9,5,1,1,2,4,4,2,47.93,49.94,40.26,51.12,42.94,50.96,52.17,35,52,36,61,2.01
2,1987,2,3,2,1,5,3,1,1,3,3,4,3,56.13,43.8,56.01,53.93,46.06,61.6,55.26,32,63,57,66,-12.33
1,1989,2,2,4,1,5,5,1,2,3,3,3,2,41.78,43.8,37.64,45.51,42.94,43.87,39.78,36,41,29,72,2.02
1,1985,3,2,3,1,5,1,1,1,2,4,2,2,62.27,74.48,63.88,62.36,77.31,72.23,58.36,25,47,36,62,12.21
1,1988,2,1,2,1,9,9,1,3,3,1,4,1,39.73,43.8,37.64,45.51,42.94,43.87,39.78,22,32,27,73,4.07
1,1986,3,3,3,2,9,5,1,1,2,1,5,2,39.73,43.8,42.89,45.51,46.06,43.87,39.78,27,58,49,53,4.07
1,1984,3,3,3,3,5,5,1,2,4,1,3,3,58.18,49.94,45.51,65.17,46.06,47.41,55.26,34,35,24,80,-8.24
2,1986,3,1,2,1,5,5,1,1,2,4,3,1,43.83,43.8,42.89,39.89,42.94,43.87,39.78,27,56,42,53,-0.03
1,1987,2,3,2,1,1,5,1,1,3,4,5,2,39.73,43.8,37.64,42.7,39.81,40.32,42.88,27,51,39,66,4.07
1,1987,2,3,3,1,5,3,1,1,3,2,4,2,54.08,56.07,53.39,45.51,52.31,50.96,52.17,27,54,50,57,1.99
1,1988,2,3,4,1,9,5,1,1,3,1,3,2,58.18,43.8,45.51,51.12,55.44,58.05,61.46,29,53,25,72,-14.38
2,1989,2,4,2,1,1,5,1,5,4,4,1,1,43.83,43.8,42.89,39.89,61.69,47.41,33.59,27,55,30,45,-0.03
1,1987,2,3,1,1,3,5,1,1,3,2,3,2,56.13,49.94,48.14,48.31,46.06,54.5,52.17,26,54,43,59,-6.19
1,1988,2,2,3,1,7,5,1,1,4,1,3,1,39.73,43.8,37.64,37.08,36.69,43.87,39.78,32,31,24,90,4.07
2,1986,3,1,3,1,9,9,1,1,3,1,3,4,68.42,43.8,48.14,62.36,46.06,54.5,67.65,30,48,38,70,-24.62
2,1988,2,3,2,1,5,5,1,1,4,2,2,2,49.98,56.07,56.01,65.17,61.69,54.5,52.17,26,61,49,56,6.09
1,1986,3,5,3,1,5,3,1,1,2,4,3,3,58.18,74.48,69.13,65.17,67.94,61.6,67.65,30,54,40,60,16.3
2,1988,2,4,1,1,5,3,1,1,4,1,4,2,56.13,49.94,56.01,45.51,52.31,47.41,42.88,26,63,58,41,-6.19
1,1985,3,4,2,2,3,3,1,1,2,3,3,3,41.78,43.8,48.14,51.12,52.31,43.87,64.55,28,53,50,65,2.02
1,1988,2,4,2,1,1,1,1,1,3,4,3,2,52.03,43.8,45.51,53.93,64.81,61.6,58.36,23,61,60,49,-8.23
2,1989,2,2,1,1,5,5,1,4,3,3,4,2,52.03,49.94,42.89,37.08,46.06,47.41,45.98,27,62,49,42,-2.09
1,1985,3,3,2,1,5,3,1,4,2,4,3,3,68.42,49.94,61.26,56.74,49.19,47.41,64.55,32,51,33,69,-18.48
1,1987,2,1,3,1,9,9,1,1,2,2,5,2,43.83,43.8,48.14,48.31,42.94,47.41,45.98,32,41,23,73,-0.03
1,1988,2,4,1,2,2,1,1,1,3,4,3,2,52.03,43.8,50.76,53.93,71.06,47.41,52.17,31,51,32,56,-8.23
2,1986,3,2,2,1,5,5,1,2,3,4,4,1,60.23,68.34,56.01,42.7,58.56,72.23,36.69,25,56,58,53,8.11
1,1987,3,3,2,1,3,1,1,3,3,4,2,3,78.67,68.34,42.89,70.79,64.81,72.23,67.65,24,64,64,34,-10.33
1,1986,3,1,2,1,9,5,1,2,2,1,5,1,35.64,43.8,37.64,53.93,42.94,43.87,55.26,26,53,50,51,8.16
1,1987,2,2,2,1,7,1,1,1,3,1,3,2,43.83,43.8,48.14,42.7,42.94,54.5,45.98,27,51,42,62,-0.03
2,1989,2,4,2,1,1,5,1,5,3,4,4,1,35.64,43.8,45.51,37.08,42.94,40.32,39.78,33,50,35,61,8.16
1,1984,3,2,4,1,5,2,1,1,2,3,3,3,47.93,49.94,37.64,51.12,36.69,47.41,42.88,30,54,49,56,2.01
2,1985,3,5,3,1,9,5,1,3,4,2,2,3,52.03,43.8,56.01,42.7,61.69,43.87,55.26,29,57,43,52,-8.23
2,1988,2,4,2,1,5,5,1,1,3,3,3,1,41.78,43.8,40.26,39.89,46.06,43.87,36.69,27,53,45,57,2.02
2,1989,2,3,2,1,4,1,1,1,1,4,4,3,54.08,43.8,58.64,65.17,80.44,43.87,49.07,23,67,54,50,-10.28
1,1987,2,2,4,1,5,5,1,1,4,4,4,2,39.73,43.8,48.14,48.31,42.94,40.32,39.78,30,39,26,75,4.07
2,1984,3,3,2,1,5,5,1,1,4,3,3,3,56.13,43.8,48.14,62.36,52.31,40.32,80.03,40,53,28,71,-12.33
1,1986,3,2,2,1,1,1,1,1,3,4,3,3,68.42,43.8,48.14,56.74,58.56,50.96,58.36,28,63,35,43,-24.62
2,1988,2,4,3,1,5,5,1,1,3,2,2,4,60.23,49.94,56.01,65.17,71.06,40.32,52.17,25,50,47,57,-10.29
1,1987,2,3,2,1,5,3,1,1,3,4,3,3,58.18,43.8,74.38,53.93,80.44,40.32,58.36,32,60,48,50,-14.38
1,1987,2,2,3,1,7,5,1,2,3,4,4,2,49.98,43.8,45.51,56.74,46.06,50.96,42.88,24,61,32,56,-6.18
1,1987,2,1,2,1,5,5,1,1,2,4,3,2,74.57,62.21,71.76,79.21,58.56,61.6,76.93,34,58,28,54,-12.36
1,1988,2,3,5,1,5,5,1,1,3,1,5,1,49.98,43.8,50.76,37.08,74.19,47.41,42.88,31,58,30,61,-6.18
1,1987,2,2,2,1,4,5,1,1,3,2,3,2,56.13,43.8,45.51,56.74,55.44,50.96,42.88,35,42,27,66,-12.33
1,1989,2,3,1,1,4,4,1,4,3,4,1,3,54.08,80.61,61.26,65.17,71.06,50.96,67.65,34,67,54,67,26.53
2,1989,2,3,2,1,5,9,1,1,3,1,1,4,82.77,80.61,63.88,67.98,61.69,58.05,64.55,26,65,71,29,-2.16
1,1985,3,3,3,1,5,3,1,1,2,2,2,3,76.62,43.8,56.01,62.36,74.19,58.05,80.03,25,45,51,61,-32.82
1,1988,2,2,3,1,9,5,1,1,2,1,3,2,52.03,43.8,56.01,37.08,64.81,58.05,49.07,28,58,32,68,-8.23
1,1987,2,3,3,1,5,5,1,1,3,1,3,1,60.23,56.07,56.01,53.93,55.44,61.6,45.98,27,50,38,63,-4.16
2,1984,3,2,1,1,5,5,1,1,3,4,3,3,52.03,43.8,58.64,62.36,46.06,43.87,55.26,29,55,43,56,-8.23
1,1986,3,4,2,1,7,5,1,1,2,1,2,3,54.08,49.94,53.39,51.12,58.56,50.96,45.98,34,68,46,57,-4.14
1,1988,2,3,2,1,5,3,1,2,3,4,3,2,66.37,56.07,71.76,67.98,55.44,40.32,61.46,30,68,38,51,-10.3
1,1989,2,4,3,2,5,7,1,1,2,2,3,2,74.57,49.94,61.26,59.55,71.06,72.23,73.84,24,53,50,51,-24.63
1,1987,3,2,1,1,5,5,1,1,3,1,4,2,60.23,62.21,58.64,59.55,61.69,61.6,49.07,26,61,45,55,1.98
1,1985,3,1,2,1,3,5,1,1,2,4,3,3,68.42,56.07,63.88,65.17,58.56,47.41,70.74,31,54,44,58,-12.35
2,1986,3,2,2,1,2,5,1,1,3,4,4,2,43.83,43.8,45.51,45.51,42.94,43.87,39.78,26,55,32,50,-0.03
2,1985,3,3,2,3,3,3,2,0,3,1,3,2,60.23,74.48,69.13,62.36,67.94,72.23,70.74,27,60,53,60,14.25
1,1985,3,2,4,1,5,5,1,1,2,1,2,2,56.13,43.8,42.89,39.89,46.06,43.87,52.17,35,38,26,78,-12.33
2,1987,2,4,3,1,5,5,1,2,3,4,3,3,54.08,43.8,61.26,48.31,49.19,43.87,55.26,31,71,48,36,-10.28
1,1989,2,2,5,1,9,9,1,1,3,1,4,2,62.27,56.07,48.14,62.36,55.44,54.5,42.88,30,51,38,64,-6.2
1,1989,2,1,6,1,9,7,1,1,2,2,3,3,66.37,62.21,50.76,62.36,64.81,61.6,61.46,25,46,49,67,-4.16
1,1987,2,1,1,1,10,5,1,2,3,3,3,2,43.83,43.8,42.89,45.51,36.69,50.96,58.36,32,49,53,62,-0.03
2,1988,2,3,2,5,9,5,1,1,4,3,5,3,60.23,49.94,71.76,76.4,77.31,72.23,67.65,16,55,69,42,-10.29
1,1989,2,2,3,4,5,5,1,2,4,4,4,2,39.73,49.94,45.51,51.12,64.81,43.87,39.78,22,59,52,62,10.21
2,1988,2,2,3,1,5,1,1,1,3,4,2,2,56.13,43.8,45.51,45.51,58.56,47.41,55.26,33,49,34,68,-12.33
1,1989,2,1,3,1,9,9,1,2,4,1,5,1,35.64,43.8,37.64,37.08,36.69,40.32,33.59,26,53,50,51,8.16
1,1990,2,3,4,1,9,10,1,1,4,1,3,2,39.73,49.94,50.76,62.36,46.06,50.96,52.17,24,58,49,54,10.21
1,1988,2,3,3,1,5,1,1,1,3,3,4,2,66.37,56.07,37.64,42.7,67.94,40.32,45.98,24,41,34,76,-10.3
2,1988,2,3,2,1,3,3,1,1,3,4,2,2,47.93,43.8,45.51,39.89,42.94,43.87,49.07,27,58,39,55,-4.13
1,1989,2,3,2,1,5,5,1,2,4,2,2,1,49.98,49.94,50.76,39.89,58.56,54.5,52.17,38,45,31,75,-0.04
2,1988,2,2,3,1,5,5,1,3,2,1,3,2,43.83,43.8,37.64,42.7,39.81,43.87,42.88,32,59,32,66,-0.03
1,1987,3,5,2,1,11,9,1,4,1,1,2,2,58.18,68.34,53.39,53.93,58.56,65.14,52.17,27,57,55,64,10.16
1,1988,2,2,3,1,5,1,1,1,3,4,2,2,64.32,56.07,61.26,51.12,49.19,72.23,67.65,15,67,54,56,-8.25
2,1987,2,1,3,1,5,3,1,1,3,4,3,3,64.32,56.07,61.26,59.55,55.44,58.05,61.46,30,50,47,65,-8.25
1,1987,2,3,2,5,1,1,1,1,4,4,1,3,64.32,68.34,69.13,62.36,58.56,72.23,64.55,24,60,40,57,4.02
1,1988,2,1,3,1,5,5,1,1,2,4,3,3,60.23,49.94,63.88,53.93,52.31,61.6,49.07,31,54,50,60,-10.29
2,1987,2,4,2,1,5,3,1,1,4,2,3,3,62.27,43.8,37.64,45.51,52.31,50.96,42.88,32,48,38,75,-18.47
1,1985,3,3,4,1,5,5,1,2,2,2,3,2,76.62,68.34,48.14,56.74,61.69,65.14,55.26,33,65,36,49,-8.28
1,1987,2,3,4,1,7,7,1,3,3,1,2,1,62.27,62.21,56.01,67.98,55.44,72.23,64.55,27,56,49,57,-0.06
1,1987,2,5,2,1,1,5,1,1,2,4,3,2,56.13,49.94,74.38,53.93,55.44,54.5,52.17,26,65,41,58,-6.19
1,1986,3,3,4,1,9,9,1,1,2,4,2,2,62.27,68.34,61.26,59.55,58.56,50.96,67.65,26,53,50,51,6.07
2,1987,3,3,2,1,9,9,1,1,3,1,4,2,52.03,43.8,42.89,45.51,39.81,43.87,45.98,27,54,43,53,-8.23
1,1988,2,1,2,1,5,7,1,1,4,1,3,3,43.83,43.8,71.76,59.55,61.69,54.5,64.55,32,36,27,68,-0.03
1,1998,2,3,2,1,1,1,1,2,4,4,3,3,74.57,80.61,71.76,73.6,67.94,75.78,67.65,30,50,56,56,6.04
1,1988,2,3,3,1,3,3,1,1,2,1,4,3,47.93,49.94,42.89,51.12,61.69,43.87,52.17,31,49,30,56,2.01
2,1986,3,4,2,4,5,5,1,1,1,4,3,3,60.23,62.21,56.01,79.21,71.06,58.05,67.65,26,64,50,57,1.98
2,1987,2,3,3,1,5,7,1,1,2,3,2,1,47.93,43.8,42.89,45.51,52.31,47.41,42.88,30,49,30,67,-4.13
1,1989,2,1,4,1,5,5,1,2,2,1,3,2,35.64,43.8,37.64,37.08,36.69,40.32,39.78,26,53,50,51,8.16
1,1989,2,2,2,1,9,5,1,1,3,3,5,1,35.64,43.8,40.26,37.08,52.31,40.32,36.69,32,43,27,68,8.16
2,1985,3,4,2,1,9,5,1,1,4,2,1,3,58.18,49.94,53.39,59.55,61.69,43.87,64.55,31,56,28,60,-8.24
2,1984,3,2,3,1,5,3,1,1,4,2,4,3,60.23,62.21,53.39,56.74,46.06,61.6,55.26,27,53,51,58,1.98
1,1985,3,3,1,4,3,5,1,1,3,4,3,3,49.98,49.94,48.14,45.51,52.31,50.96,42.88,27,57,50,58,-0.04
2,1988,2,3,4,1,5,5,1,4,4,3,3,2,66.37,62.21,56.01,56.74,61.69,54.5,49.07,27,62,54,49,-4.16
1,1985,3,5,1,1,5,5,1,5,3,2,5,2,47.93,49.94,66.51,53.93,49.19,40.32,45.98,34,46,27,65,2.01
2,1988,2,4,1,1,5,4,1,1,3,1,5,3,41.78,43.8,50.76,39.89,61.69,40.32,45.98,33,38,27,68,2.02
2,1989,2,3,3,1,5,5,1,1,3,4,3,3,58.18,43.8,53.39,65.17,61.69,65.14,67.65,27,57,33,62,-14.38
1,1987,2,4,2,3,5,5,1,1,2,4,4,1,43.83,49.94,56.01,48.31,58.56,61.6,36.69,31,44,48,51,6.11
1,1988,2,3,3,1,5,5,1,2,3,4,4,1,45.88,43.8,50.76,45.51,46.06,43.87,36.69,28,56,53,62,-2.08
2,1988,2,2,4,1,5,5,1,1,2,4,3,3,56.13,43.8,53.39,53.93,39.81,58.05,61.46,25,59,51,54,-12.33
2,1987,3,1,4,1,7,7,1,5,3,2,4,3,58.18,62.21,66.51,67.98,61.69,75.78,55.26,34,51,48,62,4.03
2,1986,3,2,6,1,5,5,1,1,2,1,3,3,49.98,43.8,40.26,42.7,42.94,50.96,49.07,28,60,31,58,-6.18
1,1988,2,3,2,1,5,5,1,3,3,3,4,2,45.88,43.8,40.26,45.51,55.44,47.41,36.69,32,50,40,54,-2.08
1,1989,2,1,2,1,5,5,1,1,3,1,4,2,47.93,43.8,42.89,39.89,46.06,47.41,36.69,30,47,24,73,-4.13
2,1985,3,3,1,1,5,5,1,1,4,2,3,1,54.08,99.02,84.88,73.6,83.56,72.23,61.46,29,62,50,69,44.94
1,1987,3,3,2,1,6,5,1,2,2,3,2,3,47.93,43.8,53.39,51.12,42.94,43.87,61.46,29,59,28,58,-4.13
1,1986,3,4,4,1,5,4,1,2,2,1,3,2,39.73,43.8,37.64,37.08,42.94,43.87,36.69,30,40,36,75,4.07
2,1988,2,3,4,1,9,9,1,1,4,1,1,3,49.98,43.8,48.14,45.51,46.06,47.41,58.36,29,49,31,86,-6.18
2,1987,2,2,2,1,5,5,1,1,2,1,3,3,90.96,99.02,84.88,87.64,83.56,104.15,80.03,29,62,50,69,8.06
1,1988,2,2,1,1,5,5,1,1,2,2,2,2,76.62,86.75,71.76,76.4,77.31,97.06,67.65,25,56,51,64,10.13
2,1988,2,3,2,5,5,5,1,1,3,4,3,2,74.57,56.07,56.01,73.6,52.31,65.14,61.46,27,62,51,62,-18.5
2,1987,2,4,3,1,4,3,1,1,2,4,4,2,37.68,43.8,42.89,45.51,39.81,40.32,39.78,28,48,35,63,6.12
1,1985,3,1,5,1,2,2,1,1,3,3,4,1,45.88,43.8,40.26,48.31,46.06,47.41,45.98,33,58,25,60,-2.08
2,1987,2,3,2,2,5,5,1,1,3,1,2,4,84.82,68.34,61.26,73.6,80.44,65.14,64.55,28,57,44,67,-16.48
1,1985,3,5,1,3,7,5,1,1,4,4,5,1,43.83,49.94,48.14,37.08,49.19,50.96,49.07,30,46,53,48,6.11
1,1988,2,3,2,1,5,3,1,1,4,1,4,3,37.68,43.8,45.51,45.51,52.31,43.87,42.88,37,54,52,58,6.12
2,1984,3,3,3,3,3,5,1,1,2,4,4,1,39.73,49.94,42.89,39.89,55.44,43.87,36.69,26,59,44,64,10.21
2,1986,3,4,1,1,5,5,1,6,2,1,3,2,52.03,56.07,58.64,53.93,46.06,40.32,70.74,27,48,51,59,4.04
1,1985,3,1,2,1,5,5,1,1,2,3,2,3,54.08,43.8,48.14,45.51,39.81,40.32,64.55,40,35,53,51,-10.28
2,1985,3,3,4,1,3,1,1,1,3,1,4,2,37.68,43.8,37.64,39.89,39.81,43.87,45.98,34,44,21,66,6.12
1,1984,3,5,2,5,5,5,1,1,2,3,5,1,39.73,43.8,48.14,37.08,39.81,43.87,42.88,28,55,53,53,4.07
2,1987,2,2,3,1,9,10,1,1,1,1,3,1,45.88,43.8,45.51,51.12,39.81,50.96,52.17,27,43,40,62,-2.08
1,1986,3,3,3,1,5,5,1,1,3,2,3,3,68.42,49.94,58.64,53.93,61.69,47.41,52.17,33,56,27,56,-18.48
1,1987,2,1,6,1,5,5,1,1,1,1,5,1,35.64,43.8,37.64,37.08,36.69,40.32,33.59,26,53,50,92,8.16
1,1987,2,2,2,1,5,5,1,1,2,4,3,3,54.08,49.94,42.89,42.7,46.06,58.05,45.98,28,52,39,54,-4.14
1,1988,2,4,1,1,10,5,1,2,3,1,3,3,47.93,56.07,56.01,53.93,61.69,54.5,45.98,25,62,53,58,8.14
2,1985,3,4,2,1,5,1,1,1,3,4,2,2,56.13,49.94,42.89,51.12,39.81,50.96,55.26,28,51,39,55,-6.19
2,1986,3,3,6,1,5,3,1,1,3,2,3,2,41.78,56.07,56.01,56.74,42.94,58.05,49.07,36,61,51,57,14.29
1,1987,2,4,3,2,5,9,1,1,3,4,1,2,74.57,56.07,42.89,67.98,58.56,65.14,49.07,27,71,34,42,-18.5
2,1988,2,3,4,1,5,5,1,1,2,3,2,2,62.27,49.94,42.89,51.12,52.31,61.6,52.17,21,54,43,56,-12.33
1,1988,2,1,3,1,5,5,1,1,3,4,4,1,49.98,56.07,50.76,51.12,52.31,47.41,49.07,29,48,40,60,6.09
1,1985,3,2,6,1,9,7,1,1,2,2,3,2,66.37,49.94,58.64,56.74,61.69,61.6,58.36,36,54,35,61,-16.43
1,1986,3,4,3,1,5,5,1,2,3,4,4,2,58.18,43.8,53.39,51.12,58.56,50.96,42.88,32,52,44,61,-14.38
2,1984,3,3,2,1,5,3,1,1,3,4,3,3,62.27,43.8,50.76,51.12,61.69,50.96,58.36,44,39,26,78,-18.47
1,1988,2,2,1,1,5,5,1,1,4,3,3,2,64.32,56.07,56.01,48.31,46.06,75.78,55.26,21,52,48,56,-8.25
2,1987,2,1,2,1,10,5,1,1,3,1,5,1,39.73,43.8,42.89,48.31,46.06,40.32,39.78,42,36,24,85,4.07
2,1989,2,4,1,2,5,5,1,3,2,2,1,2,62.27,62.21,53.39,59.55,52.31,65.14,52.17,27,56,51,56,-0.06
2,1987,2,2,6,1,5,9,1,1,3,1,3,2,45.88,56.07,45.51,53.93,52.31,58.05,67.65,37,49,44,57,10.19
1,1988,2,4,1,3,3,3,1,2,3,2,3,3,58.18,49.94,37.64,39.89,58.56,65.14,52.17,31,45,36,67,-8.24
1,1986,3,2,2,1,5,5,1,1,3,2,2,3,70.47,43.8,45.51,76.4,80.44,54.5,64.55,26,49,25,51,-26.67
2,1984,3,2,3,1,5,5,1,2,4,1,5,1,35.64,43.8,37.64,37.08,39.81,40.32,39.78,38,46,25,71,8.16
1,1987,2,3,2,1,5,5,1,1,2,2,3,2,72.52,62.21,84.88,73.6,64.81,68.69,55.26,25,59,49,52,-10.31
2,1989,2,3,3,1,9,9,1,1,4,2,4,2,66.37,62.21,58.64,65.17,55.44,68.69,58.36,27,56,48,63,-4.16
1,1987,2,2,4,1,9,5,1,1,3,2,3,2,37.68,43.8,40.26,42.7,46.06,43.87,49.07,38,48,38,69,6.12
2,1988,2,2,2,1,5,5,1,4,3,2,3,2,43.83,43.8,40.26,39.89,42.94,40.32,49.07,36,40,24,70,-0.03
1,1986,3,1,1,4,1,3,1,1,2,4,3,3,76.62,43.8,63.88,73.6,77.31,50.96,55.26,24,57,60,63,-32.82
2,1987,2,3,2,2,2,9,1,1,3,3,1,3,72.52,49.94,42.89,53.93,46.06,58.05,45.98,30,50,44,63,-22.58
2,1987,2,4,4,1,5,5,1,1,3,2,3,3,58.18,49.94,48.14,48.31,46.06,61.6,61.46,26,43,55,54,-8.24
1,1988,2,5,5,1,9,5,1,6,4,2,4,2,35.64,43.8,37.64,37.08,36.69,40.32,33.59,26,53,50,51,8.16
1,1985,3,4,3,1,3,3,1,2,3,3,3,2,39.73,43.8,45.51,48.31,52.31,43.87,42.88,29,51,33,54,4.07
2,1989,2,3,1,1,5,3,1,1,3,4,3,2,43.83,43.8,48.14,48.31,49.19,54.5,42.88,27,55,47,57,-0.03
1,1986,3,4,2,1,5,5,1,2,4,4,4,1,39.73,43.8,45.51,45.51,77.31,47.41,33.59,31,58,38,47,4.07
1,1988,2,3,6,1,11,9,1,1,3,1,2,2,37.68,43.8,66.51,39.89,49.19,40.32,49.07,34,57,49,55,6.12
1,1987,2,3,3,1,5,5,1,1,3,3,3,3,54.08,43.8,42.89,42.7,52.31,43.87,49.07,29,44,35,70,-10.28
1,1989,2,3,6,1,5,3,1,1,4,1,3,2,35.64,43.8,37.64,39.89,46.06,40.32,39.78,28,46,50,51,8.16
1,1984,3,2,3,2,5,5,1,3,2,4,4,2,52.03,43.8,40.26,45.51,39.81,40.32,52.17,30,54,48,67,-8.23
2,1988,2,2,5,1,2,2,1,1,3,4,4,2,52.03,43.8,45.51,42.7,42.94,40.32,45.98,34,54,33,62,-8.23
2,1998,2,2,4,1,7,5,1,1,3,2,4,2,66.37,80.61,48.14,53.93,36.69,47.41,61.46,14,56,49,64,14.24
1,1989,2,3,2,1,9,5,1,1,3,2,3,3,49.98,74.48,61.26,51.12,55.44,68.69,49.07,24,61,52,59,24.5
